id	result
10142620	{"西安市纪委": -1, "徐明非": -1, "市卫健委": -1, "西安市": -1, "刘顺": -1, "西安": -1, "西安市卫生健康委": -1, "西安市急救中心党总支": -1, "西安高新医院": -1, "孕妇流产": -1, "刘顺智": -1, "计划生育委员会": -1, "范郁": -1, "刘艺龙": -1, "高新医院": -1, "侠客岛": 0}
10142627	{"西安市纪委": -1, "西安市卫健委": -1, "徐明非": -1, "市卫健委": -1, "李强": -1, "西安市": -1, "西安": -1, "西安市急救中心党总支": -1, "刘顺智": -1, "范郁": -1, "视觉中国": 0, "高新医院": 0}
10134437	{"奥密克": -1, "西西": -1, "约翰逊": 0, "英国": 0}
10142631	{"克拉克斯顿抛投得分": 1, "史蒂芬森": 1, "欧文3": 1, "杜克": 1, "克拉克斯顿": 1, "华盛顿": 1, "哈登": 1, "萨博尼斯": 1, "篮网": -1, "步行者": 1, "欧文": 1, "霍勒迪": 1, "杜兰特": 1, "辽宁队": 1}
10142633	{"香港特别行政区": -1, "新疆生产建设兵团": -1, "周口市": -1, "港澳台地区": -1, "固始县": -1, "浙江": -1, "许昌市": -1, "金华市": -1, "澳门特别行政区": -1, "郑州市": -1, "本土": -1, "商丘市": -1, "感染者": 1, "病例": 0, "河南": 0}
10142634	{"中国": 1, "牛顿": 1, "中央广播电视总台": 1, "带你一起看冬奥": 1, "任子威": 1, "央视体育频道": 1, "武大靖": 1, "央视体育": 1, "张虹": 1, "首都体育馆": 1, "中国队": 1, "央视频": 0}
10142637	{"史蒂芬森": 1, "芬森": 1, "萨博尼斯": -1, "欧文": -1, "霍勒迪": 1, "阿德": 1, "杜克": 1, "纳什": 1, "杜兰特": 1, "霍乐迪": 1, "欧文3": 1, "步行者": 1, "篮网": -1, "篮网队": -1, "布罗格登": 1, "克拉克斯顿": 1, "哈登": 0, "球队": 0}
10142651	{"王秋冬": 1, "陈其迈": -1, "朱立伦": -1, "市长": -1, "韩国瑜": -1, "蔡英文": -1, "高雄市寿山动物园": -1, "高雄": -1, "高雄市": -1, "民进党": 0, "国民党": 0}
10142655	{"宿迁": 1, "济宁众客食品有限公司": 1, "中信证券股份有限公司": 1, "股份": 1, "宿迁久德": 1, "田立余": 1, "益客食品": 1, "江苏益客食品集团股份有限公司": 1, "山东益客食品产业有限公司": 0, "丰泽": 0}
10126294	{"河南省": -1, "禹州市": -1, "河南省卫健委": -1, "戴柏华": -1, "王凯": 1, "楼阳生": -1, "禹州": -1, "顾雪飞": -1, "河南": -1, "市疫情防控指挥部": -1, "本土": -1, "郑州市": -1, "感染者": 1, "省疫情防控指挥部": 1, "河南省禹州市委宣传部": 1, "病例": 0, "许昌市": 0}
10142679	{"禹州市": -1, "河南禹州市疫情防控指挥部": 1, "河南省卫健委": 1, "固始县": 1, "禹州": -1, "许昌": -1, "许昌市": -1, "史根治": 1, "浙江": -1, "本土": -1, "郑州市": -1, "国家卫健委": 1, "周口市": 1, "感染者": -1, "市疫情防控指挥部": 1, "禹州市疫情防控指挥部": 1, "病例": 0, "河南": 0}
10142689	{"邱浩洋": 1, "东莞慕思健康睡眠股份有限公司": 1, "紫金县": 1, "升平村": 1, "河源市": 1, "慕思公司": 1, "南方报业传媒集团": 1, "河源": 0, "紫城镇": 0}
10142693	{"主权": -1, "哈萨克斯坦": -1, "帕希尼扬": 1, "总台": 1, "当地时间": -1, "托卡耶夫": -1, "亚美尼亚": -1, "集安": 0}
10142694	{"河南省": -1, "无症状感染者": -1, "郑州市": -1, "周口市": 0, "许昌市": 0}
10142696	{"巴巴库": 1, "阿拉木图": -1, "哈国防部": 1, "应托卡耶夫": 1, "曼格斯": -1, "哈萨克斯坦": -1, "套州": -1, "帕希尼扬": -1, "曼格斯套州政府": -1, "托卡耶夫": 1, "阿拉木图市": -1, "马洛夫": -1, "集安": -1, "阿克套": 1, "努尔苏丹": 0, "塔斯社": 0}
10142697	{"史蒂芬森": 1, "克拉克斯顿": 1, "哈登": 1, "萨博尼斯": 1, "步行者": 1, "篮网": -1, "欧文": 1, "约翰逊": 1, "杜兰特": 0, "赛季": 0}
10142705	{"国务院督查组": 1, "西安市纪委": -1, "李强": -1, "中共中央关于党的百年奋斗重大成就和历史经验的决议": 1, "新华社": -1, "西安": -1, "陕西省": -1, "孕妇流产": -1, "西安急救中心党总支": -1, "西安市卫生健康委员会": -1, "刘顺智": -1, "范郁": -1, "高新医院": -1}
10134517	{"陕西省石油化工学校": -1, "陕西工商学院": -1, "陈保忠": -1, "西安城中村": -1, "西安市": -1, "德尔塔": -1, "西安": -1, "城中村": -1, "潘家庄村": -1, "陕西省卫生健康委": -1, "西安市疾控中心": -1, "陈志军": -1, "东凹里村": -1, "杨英琦": -1, "马光辉": 0, "病例": 0}
10142714	{"河南省": -1, "商丘市": -1, "无症状感染者": 1, "河南省卫生健康委": 1, "河南": -1, "郑州": 1, "洛阳市": -1, "郑州市": -1, "信阳市": -1, "周口市": 0, "许昌市": 0}
10134527	{"德尔塔": -1, "美国疾病控制与预防中心": -1, "奥密克戎毒株": 0, "美国": 0}
10126336	{"伊斯兰国": -2, "总统": -1, "路透社": 1, "莱希": -1, "美国": -1, "伊朗": -1, "美国国防部": -1, "巴格达国际机场": -1, "当地时间": -1, "特朗普": -2, "苏莱曼尼": -1, "莫坦泽": 1, "半岛电视台": 1, "联合国": -1, "伊朗伊斯兰革命卫队": 0, "蓬佩奥": 0}
10134532	{"中国": 1, "北约": -1, "总统": 1, "美国": -1, "俄罗斯": -1, "克林顿": -1, "小布什": 1, "国家": -1, "联合国安理会": -1, "约恩·默勒": 1, "特朗普": -1, "拜登": 0, "乌克兰": 0}
10134540	{"中国": 1, "柬埔寨": -1, "欧盟": -1, "国际早报": 1, "中国国药": 1, "马哈茂德": -1, "美国": -1, "奥密克戎": -1, "世卫组织": -1, "智利动物园": -1, "俄罗斯秋明市炼油厂": -1, "岸田文雄": 1, "博雷利": -1, "朴槿惠": -1, "病例": 0, "乌克兰": 0}
10142732	{"Rivian": 1, "菲亚特克莱斯勒": 1, "亚马逊": 0, "Stellantis": 0}
10142735	{"山西": -1, "本土": -1, "信阳市": -1, "病例": 1, "河南": -1, "网约车": -1, "莲都区": 1, "浙江": -1, "洛阳市": -1, "感染者": 1, "河南省郑州市人民政府": 1, "许昌市": 1, "西安": 1, "许昌": -1, "郑州市": -1, "商丘市": -1, "永济北站": -1, "西安市": -1, "永济": -1, "陕西": -1, "周口市": 0}
10142749	{"河南省": -1, "商丘市": -1, "许昌": -1, "河南": -1, "市疫情防控指挥部": 1, "本土": -1, "郑州市": -1, "信阳市": -1, "周口市": -1, "洛阳市": -1, "感染者": 1, "病例": 0, "许昌市": 0}
10142752	{"南阳地区": -1, "洛阳": 1, "河南西部": -1, "鹤壁": -1, "郑州": -1, "河南省气象台": -1, "三门峡": -1, "登封": -1, "河南": 0, "范县": 0}
10142753	{"卡瓦尼": 1, "球迷": -1, "巴黎": 0, "巴黎圣日耳曼": 0}
10142755	{"鹤岗市委": -1, "中国财政科学研究院": 1, "鹤岗市": -1, "煤炭": 1, "王恺雯": -1, "黑龙江": 2, "译橘县": -1, "鹤岗": -1, "鹤岗市人社局": -1, "华夏新供给经济学研究院": 1, "市县政府": -1, "贾康": 1, "鹤岗市人民政府": -1, "黑龙江市": 0}
10142756	{"王津": 1, "南航": 1, "曾丹": 1, "南航湖南分公司": 1, "戴岭": 1, "沙老先生": -1, "张智勇": 1, "三亚凤凰机场": 1, "沙女士": 1, "沙老": -1, "林森": -1, "长沙": -1, "任子规": 1, "三亚": 1, "航班": 0, "脑血栓": 0}
10142757	{"客场": 1, "新冠": -1, "阿尔德里奇": 1, "篮网": 1, "欧文": 1, "步行者": -1, "球队": 1, "纳什": 0, "布鲁萨德": 0}
10142764	{"商丘市": -1, "河南省卫生健康委": 1, "河南": -1, "洛阳市": -1, "郑州市": -1, "信阳市": -1, "周口市": 0, "许昌市": 0}
10142770	{"中国": 1, "中共广西壮族自治区党委": 1, "党史": 1, "红军长征湘江战役纪念园": 1, "湘江": 1, "曾嘉雯": 1, "湘江战役": 1, "周昭成": 1, "闫玉清": 1, "刘宁": 1, "红军长征湘江战役纪念馆": 0, "李达": 0}
10142771	{"沪指": -1, "证券时报e公司": 0, "板块": 0}
10126389	{"俄罗斯国家航天集团": 1, "侯兴川": 1, "美国": -1, "俄罗斯": 0, "俄罗斯国家航天集团新闻局": 0}
10134591	{"香港特别行政区": -1, "新疆生产建设兵团": -1, "广西": -1, "国家卫健委": -1, "许昌市": -1, "澳门特别行政区": -1, "郑州市": -1, "陕西": -1, "周口市": 0, "河南": 0}
10142786	{"深交所": -1, "业绩": -1, "辉瑞": 1, "雅本化学": -1, "印度": -1, "帕罗维德": 1, "辉瑞公司": 0, "股价": 0}
10142797	{"徐汇区长桥第三幼儿园": 1, "南极长城站": 1, "中山站": 1, "徐汇区教育局": 1, "徐汇": 1, "南极": 1, "上海市南洋中学": 1, "上海市位育初级中学": 1, "长城站": 1, "中国极地研究中心": 1, "汪海浪": 1, "徐汇区青少年活动中心": 0}
10134612	{"温哥华国际机场": -1, "闵泰大": -1, "镇江": 1, "扬州": 1, "肺炎": 1, "德尔塔": 1, "闵泰大道": -1, "仪征市": 1, "镇江市传染病医院": 1, "加拿大": 1, "中国电信江北数据中心": 1, "朱某某": 1, "仪征市指挥部": 1, "感染者": -1, "病例": 0, "镇江市": 0}
10142804	{"屏幕": 1, "亮度": 1, "性能": 1, "iQOO 9 Pro": 1, "像素": 1, "和平精英": 1, "手机": 1, "芯片": 0, "新机": 0}
10142810	{"合肥地铁4号线": 1, "南昌地铁4号线": 1, "洛阳地铁2号线": 1, "青岛地铁1号线南段": 1, "佛山地铁2号线": 1, "大连地铁13号线": 1, "昌平线": 1, "北京地铁": 1, "新疆生产建设兵团": 1, "宁波地铁5号线": 1, "交通运输部": 1, "武汉地铁": 1, "无锡地铁4号线": 1, "首都机场": 1, "南宁地铁5号线": 1, "句容": 1, "西延": 0, "南京地铁2号线二期": 0}
10142812	{"联合早报": 1, "阿拉木图": -1, "总统": -1, "俄罗斯卫星通讯社": 1, "哈萨克斯坦": -1, "帕希尼扬": 1, "当地时间": -1, "托卡耶夫": -1, "阿拉木图市长办公室": -1, "亚美尼亚": 1, "集安": -1, "央视": 0, "努尔苏丹": 0}
10142824	{"滇池": 1, "滇池国家湿地公园": 1, "缅甸": 1, "泰国": 1, "俄罗斯": 1, "亚洲": 1, "西亚": 1, "东亚": 1, "印度": -1, "晋宁": 1, "澳大利": 1, "青头潜鸭": 1, "孟加拉国": 0, "世界自然保护联盟": 0}
10134638	{"民众党": -1, "台北": -1, "士林区": 1, "柯市长": 1, "台湾": -1, "颜宽恒": 1, "台北市士林区": 1, "台北市": -1, "中国国民党台中": -1, "沙鹿玉皇殿": 2, "台中": -1, "林静仪": -1, "颜宽": 1, "柯妈": -1, "何瑞英": -1, "柯文哲": -1, "柯妈妈": -1, "中评社": 0, "沙鹿区": 0}
10134644	{"万华区": -1, "市长": 1, "台北": 1, "林右昌": 1, "蔡英文": 1, "陈时中": -1, "台北市": -1, "王万邦": 1, "中评社": 1, "林智坚": 1, "民进党": -1, "台湾": -1, "新党": 1, "林昶佐": 0, "陈柏惟": 0}
10126453	{"莲湖区": -2, "西安市未央区": -1, "西安市西咸新区": -1, "碑林区": -2, "新城区": -1, "雁塔区": -1, "西安市": -1, "陕西": -1, "陕西省卫健委": 0, "长安区": 0}
10134646	{"上海卫健委": -1, "浦东新区": -1, "病例": -1, "样本": -1, "阴性": 1, "宣桥镇": -1, "宣秋路": -1, "央视": 1, "本土": -1, "感染者": -1, "上海": 0, "浦东新区航头镇航鹤路2268号上海爱联建材": -1}
10142839	{"西安咸阳国际机场": -1, "中国民用航空局": 0, "新华社": 0}
10142845	{"阳性": -1, "禹州市": -1, "河南省": -1, "航空港区": -1, "温州": -1, "李慧芳": -1, "新安县": -1, "新安县人民医院": 1, "固始县": -1, "河南": -1, "郑州": -1, "洛阳市": -1, "郑州市": -1, "信阳市": -1, "周口市": -1, "感染者": 1, "病例": 0, "许昌市": 0}
10142865	{"巴巴库": -1, "阿拉木图": -1, "总统": -1, "哈萨克斯坦": -1, "市政府": -1, "俄罗斯": -1, "俄新社": 1, "托卡耶夫": -1, "阿拉木图市": -1, "马洛夫": -1, "普萨基": -1, "阿拉木图国际机场": -1, "美国白宫": -1, "曼吉斯套州": 0}
10142877	{"哈佛大学": 1, "新冠": -1, "密西西比州": -1, "北卡罗来纳州": -1, "珍妮·菲尔兹": -1, "美国": -1, "帕特尔": -1, "墨西哥": -1, "得克萨斯州大学医学分部": -1, "得克萨斯州": -1, "休斯敦": -1, "张霓": -2, "流感": -1, "菲尔兹": 0, "戴维·爱德华兹": 0}
10142878	{"新冠": -1, "肺炎": 1, "美国": -1, "英国政府": -1, "俄罗斯": -1, "法国": -1, "俄罗斯联邦消费者权益保护和公益监督局": 1, "奥密克": -1, "张霓": -1, "俄罗斯防疫指挥部": 1, "波波娃": 1, "意大利卫生部": 1, "病例": -1, "美国疾控中心": -1, "英国": 0}
10118307	{"薇娅": -2}
10142887	{"安徽": -1, "周某某": -2, "泗县网信办": 1, "宿州": -1, "泗县": 0, "县委网信办": 0}
10118322	{"谢尔曼": 1, "总统": -1, "军事": -1, "俄罗斯": -1, "普京": -1, "俄外交": 1, "拜登政府": -1, "拜登": -1, "美国白宫": -1, "泽连斯基": -1, "美国": -1, "乌克兰": -1, "北约": -1, "扎哈罗娃": -1, "俄罗斯外交部": 1, "北约盟国": -1, "里亚布科夫": -1, "俄国": 0, "俄乌": 0}
10134713	{"总统": 1, "路透社": 1, "蒙塔泽里": -1, "科尔曼": 1, "希伯来文": -1, "伊拉克": -1, "巴格达广场": 1, "伊朗伊斯兰革命卫队": 1, "哈梅内伊": 2, "以色列": 1, "莱希": 1, "美国": -1, "伊朗": -1, "巴格达国际机场": -1, "特朗普": -1, "苏莱曼尼": 1, "巴格达": -1, "德黑兰": 1, "蓬佩奥": 0}
10142912	{"资金": 1, "5G网络": 1, "工信部": 1, "中国信通院": 1, "马继华": 1, "付亮": 1, "IPO": 1, "纽交所": 1, "中芯国际": 1, "招股书": 1, "中国联通": 1, "A股": 1, "中国电信": 0, "中国移动": 0}
10142924	{"肖作子": 1, "西安邮电大学国防青年突击队": 1, "士兵": 1, "西安外事学院利刃先锋退役军人志愿协会": 1, "西安市": -1, "西安交通大学": 1, "陕西省": 1, "西北政法大学": 1, "魏玉茹": 1, "西安建筑科技大学战旗中队": 1, "王林森": 1, "张轶思": 1, "曹琦": 1, "西安工商学院": 1, "西安交通大学强军先锋队": 1, "郑睿": 1, "陕西国防工业职业技术学院军魂学社": 0}
10142925	{"商丘": 1, "信阳": -1, "羊城晚报": 1, "固始县秀水街道办事处": 1, "夏邑县": 1, "郑州二七区铁英街14号院": -1, "广州疾控": 1, "南京路市公路局": 1, "圣源学校": 1, "东光街保健院": 1, "夏邑县建设路县人民医院": 1, "西安水饺馆": 1, "睢阳区": 1, "夏邑县东光街保健院南工行家属院": 1, "归德路": 1, "睢阳区疾控中心站": 1, "河南信阳旅居史": -1, "商丘火车站": 1, "孙某某": 0}
10142939	{"海南州": 1, "海南州政府": 1, "安光辉": 1, "中国气象局": 1, "海南州气象科普馆": 1, "海南州气象局": 1, "青海省海南藏族自治州气象局": 1, "气象": 1, "海南州气象局机关党委": 1, "兴海县局": -1, "驻州": 1, "郭慧芳": 1, "青海省气象局": 0}
10126559	{"日本": -1, "张克群": 1, "美国加利福尼亚州": 1, "日本靖国神社": -1, "主持人": -1, "美国": -1, "南菲": 1, "中国历史研究院": 1, "高晓松": -1, "郑成功": 1, "格罗亚街": 1, "张目": -1, "靖国神社": -1, "节目": 0, "晓松奇谈": 0}
10142946	{"禹州市": -1, "商丘市": -1, "河南省卫健委": 1, "市委书记": 1, "史根治": -1, "许昌": -1, "禹州": -1, "市疫情防控指挥部": 1, "河南": -1, "洛阳市": -1, "郑州市": -1, "信阳市": -1, "周口市": -1, "本土": -1, "感染者": 1, "病例": 0, "许昌市": 0}
10142947	{"勤上股份": -1, "龙津药业": 1, "新华联": 1, "恒力石化": 1, "宋都股份": -1, "深圳成指": -1, "北辰实业": -1, "康惠制药": 1, "元宇宙": -1, "中药股": 1, "开元教育": -1, "东方盛虹": 1, "西藏城投": -1, "恒信": 1, "板块": 1, "九芝堂": 1, "华联控股": -1, "神奇药业": 1, "荣盛石化": 0, "新天药业": 0}
10142958	{"以色列": -1, "新华社": 1, "新冠": -1, "拉马特甘": -1, "法新社": 1, "以色列卫生部": 1, "吉尔·科恩·马根": 1, "谢巴": -1, "林淑婷": 1, "以色列政府": 1, "病例": 0, "塔利·贝内特": 0}
10142963	{"主权": -1, "哈萨克斯坦": -1, "帕希尼扬": 1, "托卡耶夫": -1, "亚美尼亚": -1, "集安": 0, "央视": 0}
10134772	{"Valdas": -1, "立陶宛": -1, "国台办": 1, "台湾代表处": -1, "阿达姆库斯": -1, "瑙塞达": -1, "民进党": -1, "台湾": 0, "马晓光": 0}
10134773	{"蔡英文": -1, "苏贞昌": -1, "丁怡铭": -1, "民意": -1, "民进党": -1, "台湾": 0}
10126581	{"阳性": 1, "莲湖区": -1, "西安市未央区": -1, "西安市西咸新区": -1, "碑林区": -1, "新城区": -1, "雁塔区": -1, "西安市": -1, "肺炎": 1, "本土": -1, "陕西": -1, "病例": 0, "长安区": 0}
10118389	{"欧亚陶瓷有限公司": -1, "禹州市": 1, "延安市": -1, "咸阳市": -1, "四川": -1, "新疆生产建设兵团": -1, "五办四镇": 1, "火龙镇": 1, "华庄社区": 1, "广西": -1, "广东": -1, "禹州": -1, "刘沟村": 1, "浙江": -1, "陕西": -1, "禹州市疫情防控指挥部": 1, "河南": 0, "夏都街道": 0}
10142975	{"史蒂芬森": 2, "萨博尼斯": 1, "欧文": 1, "凯里欧文": 1, "KD20": 1, "得分": 1, "阿德": 1, "三分球": 1, "杜兰特": 1, "詹姆斯约翰逊": 1, "篮网": 1, "步行者": -1, "阿隆霍勒迪": 1, "篮网队": 1, "步行者队": -1, "小萨博尼斯": 1, "克拉克斯顿": 1, "哈登": 1, "凯文杜兰特": 0, "半场": 0}
10134784	{"管城回族区": -1, "荥阳市": 1, "航空港区": 1, "中牟县": 1, "登封市": 1, "巩义市": -1, "郑州市新冠肺炎疫情防控指挥部": 1, "新密市": 1, "郑州市新冠肺炎疫情防控指挥部办公室": 1, "郑州": -1, "新郑市": -1, "郑州市": -1, "二七区": 1, "惠济区": 1, "中原区": 0}
10134785	{"吴先生": -1, "批发购物中心": -1, "记者": -1, "刘玺": 1, "长沙县凤凰城小区": -1, "长沙星沙凤凰城小区": -1, "湖南金州律师事务所": 0, "长沙县公安分局星沙派出所": 0}
10142977	{"市城管局": 1, "航天公园": 1, "哈尔滨音乐公园": 1, "道里区音乐公园": 1, "翠溪公园": 2, "松溪公园": 1, "碧海公园": 1, "雨阳公园": 1, "市园林绿化中心": 1, "丁香公园": 1, "园林绿化中心": 1, "平房公园": 1, "西岗公园": 0, "哈市": 0}
10142979	{"朝中社": 1, "新华社": 1, "朝鲜国防科学院": 1, "朝鲜": 0, "平壤": 0}
10142981	{"阿里": -1, "十荟团": -1, "拼多多": 1, "鲍跃忠": 1, "电商": 0, "京东": 0}
10142986	{"恒大": 1, "穗东街电厂东路": 1, "南海": 1, "黄埔区": 1, "外贸博物馆暨文化总部中心": 1, "城投庙头村": 1, "庙头路站": 1, "港前路": 1, "高新区投资集团": 1, "海事博物馆": 0}
10142993	{"客场": -1, "皇马": 1, "基克": 1, "奥萨苏纳队": 2, "西甲": -1, "毕尔巴鄂竞技队": 1, "比分": -1, "奥萨苏纳": 2, "毕尔巴鄂竞技": 0, "桑谢特": 0}
10143001	{"莱昂内尔·梅西": 2, "阿根廷": 1, "克里斯蒂亚诺·罗纳尔多": 2, "巴西": 1, "C罗": 1, "足球": 1, "梅西": 2, "皇马": 1, "克里斯蒂亚诺": 2, "迭戈·马拉多纳": 1, "罗纳尔多": 1, "姆巴佩": 2, "马拉多纳": 1, "贝利": 2, "球星": 1, "球员": 1, "法国": 1, "内马尔": 1, "伯纳乌": 0}
10143006	{"禹州市": -1, "商丘市": -1, "河南省卫健委": 1, "河南": 1, "市委书记": -1, "许昌": -1, "史根治": -1, "禹州": -1, "市疫情防控指挥部": -1, "许昌市人民政府": -1, "洛阳市": -1, "郑州市": -1, "信阳市": -1, "周口市": -1, "感染者": 1, "禹州市疫情防控指挥部": 1, "病例": 0, "许昌市": 0}
10143023	{"西安咸阳国际机场": -1, "中国民用航空局": 1, "航班": 0}
10143028	{"徐明非": 1, "西安市": 1, "封控区": -1, "西安": 1, "城中村": -1, "屈红伟": -1, "西安市政府": 1, "病例": 0}
10143031	{"西安市纪委": -1, "李强": -1, "西安市": -1, "西安": -1, "西安市卫生健康委": -1, "西安市急救中心党总支": -1, "孕妇流产": 1, "刘顺智": -1, "市卫生健康委": -1, "陕西": -1, "范郁": -1, "妇联": -1, "卫健委": 0, "高新医院": 0}
10143037	{"海淀区": 1, "北京市": 1, "新华社": 1, "首都": 1, "朝阳区": 0, "新疆": 0}
10143042	{"凉山彝族自治州": 1, "刘国兴": 1, "风力": 1, "喜德县": 1, "鲁基乡": 1, "四川省": 0}
10143046	{"中国": 1, "重阳奇妙游": 1, "综艺节目": 1, "岳飞铮铮": 1, "中央广播电视总台": 1, "北京卫视": 1, "典籍里的中国": 1, "赵偲汝": 1, "史海钩": 1, "浙江卫视": 1, "尚书": 1, "河南卫视": 1, "刘迦": 1, "节目": 0, "综艺": 0}
10143047	{"商丘市": -1, "西安市": -1, "新疆生产建设兵团": -1, "西安咸阳国际机场": -1, "固始县": -1, "河南": -1, "浙江": -1, "金华市": 2, "洛阳市": 2, "郑州市": -1, "信阳市": 2, "周口市": -1, "河南博物院": 1, "永济北站": 0, "许昌市": 0}
10143053	{"光明日报": 0, "北京大学": 0}
10143057	{"幕府东路": -1, "陈某": -1, "交警六大队": 0}
10126674	{"国际货币基金": -1, "北京大学光华管理学院": 1, "教育部": 1, "光华管理学院": 1, "增速": 1, "搜狐商学院": 1, "世界银行": -1, "长江": 1, "光华": 0, "刘俏": 0}
10134868	{"丹艺": -1, "刘军": -1, "西安市": -1, "西安": -1, "刘鑫": -1, "西安市大数据资源管理局": -1, "西安市委组织部": -1, "西安市委": 0, "西安市大数据局": 0}
10134872	{"西安大数据资产经营有限责任公司": -1, "中共西安市委组织部": -1, "刘鑫": -1, "西安市委": -1, "西安市委督查室": -1, "刘军": -1, "西北工业大学环境科学专业": -1, "西北工业大学理学院": 1, "一码通": -1, "韩夏": 1, "西安市阎良区委": -1, "西安": -1, "市大数据资源管理局": -1, "西安市大数据资源管理局": -1, "陕西省通信管理局": -1, "大数据资源管理局": -1, "西安市": 0, "西安市委宣传部": 0}
10143069	{"马刺": -1, "詹姆斯": 1, "马刺队": 1, "赛季": 1, "湖人队": -1, "威少": -1, "公牛队": 1, "德罗赞": 1, "芝加哥": 1, "步行者": 1, "湖人": -1, "公牛": 1, "球员": 1, "篮板": 1, "拉文": -1, "联盟": 1, "波波维奇": 0, "球队": 0}
10118513	{"北约": -1, "总统": 1, "泽连斯基": -1, "美国": 1, "俄罗斯": -1, "普京": 1, "欧洲": -1, "拜登": -1, "华盛顿": -1, "俄乌边境": 0, "乌克兰": 0}
10143101	{"徐明非": 1, "王若辰": 1, "新华社": -1, "西安市": 1, "封控区": 1, "西安": -1, "西安市人民政府": 0, "卢刚": 0}
10134919	{"中国科学院金属研究所": 1, "性能": 1, "新冠病毒": -1, "杨珂": 1, "香港大学工程学院机械工程系": 1, "李嘉诚医学院": 1, "潘烈文": 1, "黄明欣": 1}
10143143	{"安徽": -1, "公安机关": -1, "周某某": -2, "泗县网信办": 1, "宿州": -1, "泗县": 0, "县委网信办": 0}
10126760	{"中国": 1, "国防部新闻局": 1, "谢赫·拉希德·艾哈迈德": 1, "国际事务研究所": 1, "阿夫纳努拉汗": -1, "艾哈迈德": 1, "法国": -1, "中航技": -1, "杨宇军": -1, "苏梅尔": -1, "王世纯": 0, "巴基斯坦": 0}
10134956	{"管城回族区": 1, "荥阳市": 1, "航空港区": 1, "中牟县": 1, "登封市": 1, "巩义市": -1, "郑州市新冠肺炎疫情防控指挥部": 1, "新密市": 1, "郑州市新冠肺炎疫情防控指挥部办公室": 1, "郑州": -1, "新郑市": -1, "郑州市": -1, "二七区": 1, "惠济区": 1, "中原区": 0}
10143148	{"万链关联公司": -1, "万科": -1, "天津": 1, "万科链家": -1, "企业管理有限公司": 1, "北京万科企业有限公司": -1, "股东": 0}
10143151	{"多纳鲁马": -1, "大巴黎": 1, "阿根廷": -1, "巴黎": 1, "新冠": -1, "库尔扎瓦": -1, "佩雷拉": -1, "里昂": 1, "贝尔纳特": -1, "梅西": 1, "巴黎圣日耳曼俱乐部": 1, "尼斯队": 0}
10143155	{"张颖": 1, "搜狐科技": 0, "微信支付": 0}
10143162	{"航天城院区": 1, "陕西广电融媒体集团": 1, "新冠肺炎": 1, "肺炎": 1, "西安市人民医院": 1, "西安市第四医院": 1, "陕西": 0, "病例": 0}
10143163	{"士兵": -1, "哈萨克斯坦": -1, "国民警卫队": -1, "俄新社": 1, "阿拉木图国际机场": -1, "内务部": 0}
10143165	{"新华传媒": 1, "六神丸": 1, "爱建集团": 1, "愚园路": -1, "雷允上": 1, "康定路": -1, "开开实业": 1, "净利润": 1, "子公司": 1, "上海开开百货有限公司": 1, "上海雷允上药业西区有限公司": 1, "静安区": 1, "上海银行": 1, "股价": 0, "股票": 0}
10143166	{"全资子公司": 1, "股票质押": 1, "俞建午": 1, "余额": 1, "浙江宋都控股有限公司": 1, "浙江宋都锂业有限公司": 1, "证监会": 1, "股东": 1, "宋都锂业": 1, "宋都股份": 0, "股价": 0}
10134975	{"积分榜": -1, "广州队": -1, "外援": -1, "进攻端": -1, "江苏队": -1, "上海男篮": 1, "赛季": 1, "上海队": 1, "广州男篮": -1, "吴冠希": -1, "特罗特": -1, "江苏男篮": -1, "CCTV5": 1, "CBA": 1, "广州": -1, "球员": -1, "江苏": -1, "宁波队": -1, "宁波男篮": -1, "韩德龙": -1, "斯蒂马克": 0}
10143167	{"深圳": 1, "广东省森林公安局沙头角派出所": 1, "广东梧桐山国家森林公园管理处": 1, "深圳特区报": 1, "野生动物救护中心": 1, "梧桐山管理处": 1, "梧桐山国家森林公园": 1, "深圳市野生动物救护中心": 1, "梧桐山": 0, "鸱鸮科": 0}
10143172	{"德国联邦卫生部": 1, "奥密克戎": -1, "德国": -1, "劳特巴赫": 1, "德国联邦卫生部长": 1, "联邦政府": -1, "中新社": 0, "毒株": 0}
10143174	{"中国建设银行股份有限公司上海自贸试验区分行": 1, "中国财产再保险有限责任公司上海分公司": 1, "上海浦东发展银行股份有限公司": 1, "中国太平洋财产保险股份有限公司上海自贸试验区分公司": 1, "交通银行股份有限公司": 1, "中国平安财产保险股份有限公司上海分公司": 1, "上海申能融资租赁有限公司": 1, "中证指数有限公司": 1, "伦敦证券交易所": 1, "金融估值中心有限公司": 1, "上海": 1, "中国太保": 1, "东方证券股份有限公司": 1, "跨境银行间支付清算有限责任公司": 1, "2020年度上海金融创新奖": 0, "中国银行保险监督管理委员会上海监管局": 0}
10143175	{"阳性": -1, "金华": -1, "金华开发区": 1, "浙江": -1, "金华市意勋电子商务有限公司": 1, "浙江金华开发区新冠肺炎疫情防控工作指挥部": 1, "感染者": -1, "浙江金华开发区": 0, "金谷创业园北区": 0}
10143192	{"安徽省": 1, "环球医疗肾病医学事业部": 1, "安徽庐州医院": 1, "环球医疗": 1, "央企办": 1, "合肥市": 1, "庐州医院": 1, "庐州医院肿瘤中心": 1, "合肥市北部": 0}
